age,gender,education_level,employment_status,monthly_income_usd,monthly_expenses_usd,savings_usd,has_loan,loan_amount_usd,monthly_emi_usd,debt_to_income_ratio,credit_score,savings_to_income_ratio,expense_ratio,financial_health_status
68,Male,Master,Employed,500.0,320.55,43791.51,No,0.0,0.0,0.0,322,7.3,0.6411,Poor
33,Male,High School,Employed,5698.19,3903.48,111501.99,Yes,48606.31,719.65,0.13,824,1.63,0.6850385824270514,Average
32,Female,Other,Self-employed,4728.76,3058.31,155232.5,Yes,11409.87,91.6,0.02,766,2.74,0.6467467158409392,Average
24,Male,Master,Employed,3336.66,2777.73,396073.87,Yes,43997.18,974.7,0.29,320,9.89,0.8324881767995541,Poor
43,Female,High School,Unemployed,3984.06,1764.65,369067.94,Yes,206497.68,10936.32,2.75,687,7.72,0.4429275663519124,Average
60,Male,Bachelor,Employed,4626.82,1817.39,273807.57,No,0.0,0.0,0.0,748,4.93,0.3927946191984992,Average
21,Female,Master,Employed,3171.99,2682.03,347216.84,No,0.0,0.0,0.0,846,9.12,0.8455354525077319,Poor
21,Female,Master,Student,2150.62,708.1,120769.82,Yes,446296.18,3713.69,1.73,696,4.68,0.3292538895760292,Average
47,Female,Bachelor,Self-employed,5878.96,4647.8,339044.35,No,0.0,0.0,0.0,315,4.81,0.7905820077020426,Poor
69,Female,Other,Unemployed,643.22,415.72,40373.87,No,0.0,0.0,0.0,611,5.23,0.646310749043873,Average
27,Male,Bachelor,Employed,6621.55,5531.75,310826.45,No,0.0,0.0,0.0,489,3.91,0.8354161789913238,Poor
32,Male,High School,Employed,1411.11,998.76,11379.43,Yes,227162.85,5665.14,4.01,449,0.67,0.7077832344749878,Poor
29,Female,Master,Employed,3628.64,1695.67,194239.13,Yes,356468.35,7045.05,1.94,683,4.46,0.4673017990211209,Average
60,Male,Bachelor,Employed,4745.28,2277.17,468216.44,Yes,465154.19,7799.85,1.64,385,8.22,0.4798810607593229,Poor
66,Male,Other,Self-employed,2484.75,2072.55,265747.49,Yes,87395.26,1347.51,0.54,571,8.91,0.8341080591608815,Poor
60,Female,Bachelor,Unemployed,3969.61,2726.41,258302.55,No,0.0,0.0,0.0,763,5.42,0.6868206196578505,Average
47,Female,PhD,Unemployed,4311.5,1575.46,127123.53,Yes,271663.78,2637.1,0.61,538,2.46,0.3654087904441609,Poor
32,Female,Master,Employed,3799.91,1558.63,185415.35,Yes,151688.13,2645.75,0.7,791,4.07,0.4101755041566774,Average
40,Male,Bachelor,Employed,3339.64,2833.18,139947.9,No,0.0,0.0,0.0,514,3.49,0.848348923836102,Poor
54,Male,Bachelor,Student,6084.01,5247.96,668184.83,Yes,442697.6,40374.02,6.64,545,9.15,0.8625824086416689,Poor
62,Female,Bachelor,Self-employed,4796.36,3445.85,199495.49,Yes,400808.63,7230.54,1.51,464,3.47,0.71843022625491,Poor
58,Male,Master,Student,500.0,410.8,9216.01,No,0.0,0.0,0.0,841,1.54,0.8216,Poor
20,Male,High School,Employed,6587.77,2412.81,369604.03,No,0.0,0.0,0.0,428,4.68,0.3662559561126147,Poor
54,Male,Master,Employed,6866.43,3565.55,67002.53,Yes,274965.93,6659.97,0.97,528,0.81,0.5192727516336728,Poor
61,Male,Master,Student,5250.96,2730.1,617700.74,No,0.0,0.0,0.0,340,9.8,0.5199239758063288,Poor
45,Male,Bachelor,Employed,4124.43,3176.56,66545.26,No,0.0,0.0,0.0,484,1.34,0.7701815766057369,Poor
35,Female,Bachelor,Unemployed,4395.34,2400.67,10962.12,No,0.0,0.0,0.0,546,0.21,0.5461852780444744,Poor
42,Female,Bachelor,Employed,4794.97,4235.44,359095.77,No,0.0,0.0,0.0,699,6.24,0.8833089675222159,Poor
43,Female,Bachelor,Self-employed,2365.45,1441.09,207639.57,No,0.0,0.0,0.0,627,7.32,0.6092244604620686,Average
63,Other,Other,Employed,5528.18,4182.38,481229.61,No,0.0,0.0,0.0,728,7.25,0.756556407352872,Average
35,Female,Bachelor,Employed,7072.28,5251.07,757711.16,Yes,457881.28,4079.81,0.58,784,8.93,0.742486157222282,Average
20,Male,High School,Self-employed,3908.43,3502.57,231540.44,No,0.0,0.0,0.0,647,4.94,0.896157792259296,Poor
69,Male,Bachelor,Employed,3258.32,1579.23,5491.49,Yes,199385.44,1506.33,0.46,346,0.14,0.4846761521274767,Poor
40,Female,Bachelor,Employed,2587.66,1954.65,248509.27,No,0.0,0.0,0.0,608,8.0,0.7553735807640881,Average
66,Female,Bachelor,Employed,6069.21,3184.76,668302.62,Yes,465572.9,10029.29,1.65,326,9.18,0.5247404522170102,Poor
25,Female,Bachelor,Employed,5005.33,2430.47,41643.02,Yes,15653.78,162.14,0.03,837,0.69,0.4855763755836278,Good
55,Female,Bachelor,Employed,6889.42,3046.24,582004.12,Yes,52632.21,679.61,0.1,693,7.04,0.4421620397653212,Average
37,Female,Master,Self-employed,1779.68,1016.21,35777.92,Yes,360249.88,17675.12,9.93,607,1.68,0.571007147352333,Average
46,Male,Master,Self-employed,6257.3,2343.04,608618.28,Yes,155824.04,2027.24,0.32,423,8.11,0.3744490435171719,Poor
63,Female,High School,Student,500.0,240.07,41299.61,No,0.0,0.0,0.0,576,6.88,0.48014,Poor
46,Male,Master,Self-employed,3180.65,1668.05,122653.29,No,0.0,0.0,0.0,342,3.21,0.5244368289500574,Poor
30,Male,Bachelor,Employed,2358.66,1681.22,100634.75,No,0.0,0.0,0.0,487,3.56,0.7127860734484835,Poor
52,Male,High School,Self-employed,4896.28,2437.53,350572.34,Yes,94205.93,8163.93,1.67,758,5.97,0.4978330487635511,Average
36,Female,Bachelor,Employed,4841.53,1844.61,248856.79,Yes,228248.65,4953.37,1.02,654,4.28,0.380997329356629,Average
48,Male,High School,Employed,5855.51,3931.72,436897.85,No,0.0,0.0,0.0,782,6.22,0.6714564572513751,Average
33,Male,Master,Employed,6284.0,4620.0,366564.7,No,0.0,0.0,0.0,782,4.86,0.73520050922979,Average
19,Other,PhD,Employed,3661.24,1398.42,233122.8,No,0.0,0.0,0.0,540,5.31,0.3819525625198021,Poor
64,Female,High School,Employed,3213.83,1334.45,16138.02,Yes,114395.17,4058.6,1.26,849,0.42,0.4152210913458397,Average
62,Male,Master,Employed,6148.5,4655.51,613997.2,Yes,146855.09,14035.52,2.28,621,8.32,0.7571781735382614,Average
31,Female,Bachelor,Employed,5987.48,2053.65,215303.35,Yes,20533.61,398.19,0.07,793,3.0,0.3429907072758489,Good
22,Female,Master,Self-employed,4143.22,2491.08,305358.36,Yes,392694.05,6824.45,1.65,775,6.14,0.601242511862754,Average
54,Female,Bachelor,Employed,500.0,217.49,3047.8,No,0.0,0.0,0.0,483,0.51,0.43498,Poor
67,Female,Bachelor,Unemployed,2889.18,2579.89,211173.63,No,0.0,0.0,0.0,504,6.09,0.8929488643836659,Poor
28,Male,High School,Employed,5855.24,3007.96,190278.18,No,0.0,0.0,0.0,651,2.71,0.513721043031541,Average
54,Male,High School,Student,4056.9,3027.33,427007.89,Yes,343078.48,19059.08,4.7,808,8.77,0.746217555276196,Average
24,Female,Bachelor,Employed,3929.34,2850.53,279216.5,No,0.0,0.0,0.0,845,5.92,0.7254475306285534,Average
20,Male,High School,Self-employed,2621.75,1446.93,103542.37,No,0.0,0.0,0.0,523,3.29,0.5518947268046153,Poor
45,Male,Bachelor,Student,2736.78,1030.01,108080.09,No,0.0,0.0,0.0,723,3.29,0.376358348131746,Average
61,Male,High School,Employed,4866.7,2015.48,582303.74,Yes,193544.55,4589.19,0.94,417,9.97,0.4141368894733598,Poor
68,Female,High School,Employed,3291.84,2059.75,28763.36,No,0.0,0.0,0.0,310,0.73,0.6257138864586371,Poor
66,Female,Master,Self-employed,3224.48,2791.26,196504.99,No,0.0,0.0,0.0,805,5.08,0.8656465538629485,Poor
54,Male,Master,Employed,2244.45,702.05,44031.8,No,0.0,0.0,0.0,520,1.63,0.3127937802134153,Poor
28,Other,Master,Employed,2364.0,1726.59,59008.41,No,0.0,0.0,0.0,687,2.08,0.7303680203045685,Average
30,Female,Master,Employed,6187.57,4096.46,678649.19,No,0.0,0.0,0.0,366,9.14,0.6620466515934366,Poor
18,Female,Master,Employed,1050.49,881.46,39150.94,No,0.0,0.0,0.0,478,3.11,0.8390941370217708,Poor
36,Male,Bachelor,Student,3524.02,1474.38,24395.18,No,0.0,0.0,0.0,342,0.58,0.418380145402126,Poor
25,Female,Bachelor,Employed,2891.57,1342.1,199564.28,No,0.0,0.0,0.0,426,5.75,0.4641423171495069,Poor
23,Male,Master,Employed,4668.07,3396.73,29194.88,Yes,263139.24,4258.71,0.91,448,0.52,0.7276518989646685,Poor
43,Female,Bachelor,Employed,2893.12,1848.38,280087.92,Yes,11013.48,249.67,0.09,796,8.07,0.6388881207830993,Average
25,Male,Master,Employed,6281.63,3341.0,357301.5,No,0.0,0.0,0.0,395,4.74,0.5318683208020848,Poor
21,Male,Bachelor,Student,2411.87,841.42,111147.94,No,0.0,0.0,0.0,828,3.84,0.3488662324254624,Good
48,Male,Master,Unemployed,8095.54,5865.48,422635.09,Yes,177633.09,16498.34,2.04,785,4.35,0.7245322733258065,Average
45,Male,Master,Self-employed,8709.42,3170.59,590297.38,Yes,350004.86,1575.59,0.18,644,5.65,0.3640414631513924,Average
52,Male,High School,Employed,2829.59,1368.25,109251.02,No,0.0,0.0,0.0,305,3.22,0.4835506204079036,Poor
45,Male,Bachelor,Employed,1687.33,702.63,80480.93,No,0.0,0.0,0.0,741,3.97,0.4164152833174305,Average
29,Male,Bachelor,Employed,3302.78,1508.91,370740.33,No,0.0,0.0,0.0,527,9.35,0.4568605841139888,Poor
35,Male,High School,Student,3785.59,3182.66,373608.72,No,0.0,0.0,0.0,334,8.22,0.8407302428419348,Poor
44,Male,Bachelor,Employed,4863.22,4092.02,224639.79,Yes,493877.05,7489.3,1.54,472,3.85,0.8414219385510011,Poor
46,Male,Bachelor,Employed,7137.07,4105.87,147152.05,Yes,269936.3,1909.58,0.27,341,1.72,0.5752878982551664,Poor
56,Male,Bachelor,Employed,3161.73,2123.0,193702.17,Yes,318066.29,4565.17,1.44,337,5.11,0.6714678356469401,Poor
30,Male,Bachelor,Employed,7313.23,4003.0,590973.08,No,0.0,0.0,0.0,611,6.73,0.5473641605692697,Average
30,Male,Master,Employed,4429.16,3082.73,292768.41,No,0.0,0.0,0.0,620,5.51,0.6960078208960616,Average
58,Female,Master,Employed,2438.24,1018.02,227633.57,No,0.0,0.0,0.0,513,7.78,0.4175224752280334,Poor
25,Male,Other,Employed,1810.44,1234.64,172484.24,Yes,26189.03,709.83,0.39,698,7.94,0.6819557676586907,Average
38,Female,Bachelor,Student,3265.49,2896.69,282172.91,Yes,397959.72,7609.66,2.33,537,7.2,0.8870613598571732,Poor
59,Female,High School,Employed,3197.42,2328.09,13112.97,No,0.0,0.0,0.0,751,0.34,0.7281151678540824,Average
18,Male,Master,Student,5077.64,4328.79,202644.28,Yes,429223.18,5702.77,1.12,329,3.33,0.8525200683782229,Poor
58,Female,PhD,Student,5583.28,1742.76,485435.46,No,0.0,0.0,0.0,808,7.25,0.3121391010302188,Good
46,Male,Bachelor,Employed,3265.73,1805.1,231294.42,No,0.0,0.0,0.0,314,5.9,0.552740122422858,Poor
33,Female,Other,Self-employed,2129.42,888.23,197058.23,Yes,254505.63,7755.25,3.64,610,7.71,0.4171229724525927,Average
25,Other,Bachelor,Self-employed,2561.4,2099.85,223729.48,Yes,38691.93,3352.88,1.31,686,7.28,0.8198055750761302,Poor
68,Male,Bachelor,Employed,2814.3,2245.8,94055.65,No,0.0,0.0,0.0,499,2.79,0.7979959492591409,Poor
18,Male,High School,Unemployed,5324.06,1681.4,290943.17,No,0.0,0.0,0.0,436,4.55,0.3158116174498409,Poor
68,Female,Bachelor,Student,5910.74,4299.66,448661.62,Yes,126001.93,2677.13,0.45,676,6.33,0.7274317598134921,Average
32,Male,Bachelor,Employed,5991.14,3349.96,35688.65,Yes,253051.1,3741.47,0.62,636,0.5,0.5591523483009911,Average
67,Female,PhD,Employed,3328.0,1513.98,387752.54,No,0.0,0.0,0.0,515,9.71,0.454921875,Poor
49,Male,Master,Employed,2813.59,2012.66,116798.47,Yes,432338.41,12217.65,4.34,775,3.46,0.7153352123088297,Average
30,Female,Master,Employed,3594.21,2485.68,134829.21,Yes,478459.93,16835.41,4.68,781,3.13,0.6915789561544817,Average
45,Female,Bachelor,Unemployed,6073.77,4373.01,140588.6,No,0.0,0.0,0.0,578,1.93,0.7199828113346406,Poor
31,Female,Bachelor,Student,1938.93,1315.33,41835.74,No,0.0,0.0,0.0,420,1.8,0.6783793123011145,Poor
26,Male,Master,Employed,4652.71,4098.25,234870.08,No,0.0,0.0,0.0,846,4.21,0.8808307416537888,Poor
67,Female,Bachelor,Employed,4027.06,3041.67,442663.45,No,0.0,0.0,0.0,327,9.16,0.7553078424458538,Poor
60,Female,Master,Employed,2645.83,1493.84,197681.04,No,0.0,0.0,0.0,439,6.23,0.564601656191063,Poor
30,Male,High School,Employed,966.68,430.07,82235.39,Yes,378360.74,7279.31,7.53,822,7.09,0.4448938635329168,Average
48,Female,Master,Employed,3924.91,1478.81,270446.87,No,0.0,0.0,0.0,518,5.74,0.3767755184195306,Poor
54,Female,Bachelor,Employed,7367.64,2719.15,386245.66,Yes,139451.04,6393.84,0.87,742,4.37,0.3690666210618325,Average
44,Female,High School,Employed,5342.36,3215.78,589478.58,No,0.0,0.0,0.0,830,9.2,0.6019399666065185,Average
52,Female,Other,Self-employed,1178.15,625.19,14445.75,Yes,290840.6,1444.42,1.23,826,1.02,0.5306539914272376,Average
65,Male,Master,Self-employed,3332.91,1621.56,251456.2,No,0.0,0.0,0.0,717,6.29,0.486529789283239,Average
26,Male,Master,Self-employed,4569.45,2971.68,536971.81,No,0.0,0.0,0.0,760,9.79,0.6503364737550471,Average
30,Male,Bachelor,Self-employed,5040.56,3348.04,171365.65,No,0.0,0.0,0.0,569,2.83,0.664219848588252,Poor
24,Other,Bachelor,Employed,500.0,444.15,22602.59,No,0.0,0.0,0.0,645,3.77,0.8883,Poor
25,Female,Master,Employed,2829.42,2010.36,51461.8,No,0.0,0.0,0.0,580,1.52,0.7105201772801493,Poor
62,Male,Other,Employed,3351.05,2516.93,267632.43,No,0.0,0.0,0.0,419,6.66,0.7510869727398874,Poor
20,Female,Master,Employed,697.89,370.34,2281.33,Yes,434824.41,4251.08,6.09,666,0.27,0.5306566937482984,Average
59,Other,Master,Employed,4830.15,2095.88,259266.18,No,0.0,0.0,0.0,570,4.47,0.4339161309690176,Poor
29,Female,High School,Unemployed,4093.02,2332.87,122802.54,No,0.0,0.0,0.0,800,2.5,0.569963010197849,Good
29,Male,Master,Self-employed,2921.22,947.95,268238.31,No,0.0,0.0,0.0,530,7.65,0.3245048301736946,Poor
27,Male,High School,Self-employed,3066.98,1061.8,335965.33,Yes,310926.08,4859.47,1.58,770,9.13,0.3462037574421743,Average
38,Other,Bachelor,Employed,3182.17,1242.44,20639.36,No,0.0,0.0,0.0,357,0.54,0.3904379715728575,Poor
41,Female,High School,Unemployed,7380.81,3098.3,244469.75,No,0.0,0.0,0.0,783,2.76,0.4197777750680481,Good
20,Male,Master,Employed,5971.61,4330.48,302443.52,No,0.0,0.0,0.0,489,4.22,0.7251779670809044,Poor
23,Female,Bachelor,Student,4458.7,2030.81,193261.97,No,0.0,0.0,0.0,757,3.61,0.4554713257227443,Good
32,Female,Master,Employed,6987.59,3240.5,403073.64,No,0.0,0.0,0.0,819,4.81,0.4637507352320328,Good
24,Female,Bachelor,Self-employed,3879.47,2238.31,325529.22,Yes,271074.1,24116.32,6.22,797,6.99,0.5769628325518692,Average
65,Female,Master,Employed,2979.56,1326.76,311378.58,No,0.0,0.0,0.0,372,8.71,0.4452872236169098,Poor
23,Male,High School,Employed,500.0,223.12,49024.18,Yes,195709.73,8656.35,17.31,400,8.17,0.44624,Poor
56,Female,Bachelor,Employed,5233.99,2666.32,58840.61,No,0.0,0.0,0.0,643,0.94,0.509423976736677,Average
47,Male,Bachelor,Employed,8195.25,3584.29,145067.57,Yes,99399.15,784.42,0.1,491,1.48,0.4373618864586193,Poor
45,Male,Master,Employed,4371.47,2864.57,379111.7,No,0.0,0.0,0.0,803,7.23,0.6552875806078962,Average
30,Female,Bachelor,Employed,5300.62,1850.4,86596.04,No,0.0,0.0,0.0,731,1.36,0.3490912383834344,Average
42,Male,Bachelor,Employed,5716.92,3720.03,651858.29,No,0.0,0.0,0.0,483,9.5,0.6507052748682858,Poor
40,Female,Master,Unemployed,4675.24,2682.44,68067.47,No,0.0,0.0,0.0,376,1.21,0.5737545024426554,Poor
30,Male,Master,Employed,3946.64,2502.62,359223.41,Yes,235139.64,4162.56,1.05,721,7.59,0.6341140818519044,Average
42,Female,Master,Employed,2063.66,1759.94,220229.65,No,0.0,0.0,0.0,394,8.89,0.8528245931984921,Poor
50,Male,Master,Student,500.0,388.46,26719.57,No,0.0,0.0,0.0,591,4.45,0.7769199999999999,Poor
48,Female,Bachelor,Self-employed,4373.17,2317.3,218141.28,No,0.0,0.0,0.0,449,4.16,0.5298902169364558,Poor
68,Female,Master,Employed,6225.43,4343.92,379037.69,Yes,356606.34,8099.98,1.3,709,5.07,0.6977702745031267,Average
36,Male,PhD,Employed,6386.94,5454.22,491216.58,No,0.0,0.0,0.0,709,6.41,0.8539644963002628,Poor
34,Female,Other,Employed,2185.73,1420.26,109067.12,No,0.0,0.0,0.0,501,4.16,0.649787485188015,Poor
49,Female,Bachelor,Self-employed,1781.85,1505.85,127738.45,No,0.0,0.0,0.0,725,5.97,0.8451048068019194,Poor
19,Male,Master,Employed,4314.95,3318.17,152945.33,Yes,315688.01,12465.04,2.89,434,2.95,0.7689938469738932,Poor
48,Female,Bachelor,Employed,5221.69,1621.94,50991.73,Yes,275304.4,2919.94,0.56,423,0.81,0.3106159117067463,Poor
52,Male,Master,Employed,8785.81,7585.09,335399.0,No,0.0,0.0,0.0,760,3.18,0.8633341718065837,Poor
49,Male,Master,Employed,2493.5,2104.18,256515.69,No,0.0,0.0,0.0,691,8.57,0.8438660517345097,Poor
55,Female,Bachelor,Unemployed,1006.26,896.98,45218.21,Yes,475344.3,22427.2,22.29,784,3.74,0.8913998370202533,Poor
40,Female,Master,Employed,8767.35,7312.22,380917.51,Yes,366525.47,10480.47,1.2,354,3.62,0.8340285262935778,Poor
47,Female,High School,Student,6847.77,5062.25,736684.1,No,0.0,0.0,0.0,562,8.97,0.7392552612018218,Poor
36,Male,Master,Employed,2176.96,933.64,47560.91,Yes,154430.49,2814.5,1.29,648,1.82,0.428873291195061,Average
48,Female,Master,Student,3511.23,1650.52,45203.25,No,0.0,0.0,0.0,684,1.07,0.4700688932368429,Average
49,Male,Bachelor,Student,3482.86,2536.74,273766.56,Yes,2655.04,57.24,0.02,726,6.55,0.728349689622896,Average
52,Male,High School,Employed,5715.2,4608.9,651101.45,No,0.0,0.0,0.0,648,9.49,0.8064284714445689,Poor
69,Female,High School,Employed,3404.58,2976.33,373694.11,No,0.0,0.0,0.0,758,9.15,0.8742135593817739,Poor
55,Male,Other,Employed,3674.11,2761.67,280818.01,No,0.0,0.0,0.0,434,6.37,0.7516568638391338,Poor
31,Female,Other,Unemployed,5493.11,3181.52,518903.71,No,0.0,0.0,0.0,691,7.87,0.5791837410865612,Average
58,Male,Bachelor,Student,4972.04,2169.54,119867.64,No,0.0,0.0,0.0,587,2.01,0.4363480583422499,Poor
33,Male,Master,Self-employed,5689.16,2671.51,22045.46,Yes,238304.22,5528.11,0.97,702,0.32,0.4695789888138144,Average
22,Male,High School,Employed,5885.38,2021.18,82324.22,No,0.0,0.0,0.0,555,1.17,0.3434238740744013,Poor
56,Male,Bachelor,Self-employed,5907.19,3877.28,691658.45,No,0.0,0.0,0.0,401,9.76,0.6563662248886527,Poor
41,Male,Bachelor,Employed,2815.67,2148.88,282891.25,No,0.0,0.0,0.0,642,8.37,0.7631860267716032,Average
24,Male,Bachelor,Self-employed,3654.12,1970.39,41793.46,Yes,481358.19,9248.33,2.53,500,0.95,0.5392242181428087,Poor
29,Female,Master,Employed,4186.28,1888.09,193862.36,Yes,290432.38,6083.13,1.45,460,3.86,0.4510185654089072,Poor
64,Male,High School,Self-employed,2629.58,2162.7,280977.87,No,0.0,0.0,0.0,417,8.9,0.8224507335772252,Poor
19,Male,Bachelor,Employed,2154.81,1558.3,68547.16,Yes,350332.02,7297.85,3.39,695,2.65,0.7231728087395176,Average
38,Male,PhD,Self-employed,2745.74,1918.22,186326.33,No,0.0,0.0,0.0,796,5.66,0.6986167663362154,Average
61,Male,Bachelor,Employed,1799.81,1034.42,157026.56,No,0.0,0.0,0.0,475,7.27,0.5747384446135981,Poor
33,Male,Bachelor,Self-employed,3127.02,1059.4,37583.02,Yes,41229.86,509.92,0.16,328,1.0,0.3387890067860135,Poor
41,Male,PhD,Employed,2400.4,2077.06,126148.67,No,0.0,0.0,0.0,490,4.38,0.8652974504249291,Poor
28,Female,Master,Self-employed,5990.24,2561.59,170263.69,Yes,468887.84,2577.61,0.43,632,2.37,0.4276272736985497,Average
64,Male,Master,Employed,1642.05,871.92,158526.82,No,0.0,0.0,0.0,726,8.05,0.5309947930939983,Average
45,Female,Bachelor,Employed,3194.79,2090.33,24961.43,No,0.0,0.0,0.0,590,0.65,0.6542933964360724,Poor
40,Female,Master,Employed,6724.89,3616.64,218875.99,No,0.0,0.0,0.0,657,2.71,0.5377991312869058,Average
54,Male,Bachelor,Student,2827.54,1589.33,326559.79,Yes,476778.77,8468.91,3.0,810,9.62,0.5620893073130707,Average
23,Female,Master,Employed,1907.3,1168.04,9936.32,Yes,17631.07,941.62,0.49,574,0.43,0.6124049703769727,Poor
37,Female,Bachelor,Student,3677.57,2473.1,180180.96,Yes,295602.3,6400.36,1.74,808,4.08,0.6724821009525311,Average
22,Male,Bachelor,Employed,3051.14,1123.82,323751.71,No,0.0,0.0,0.0,447,8.84,0.3683279036687926,Poor
52,Other,Bachelor,Employed,5577.73,3029.79,374589.9,Yes,11159.16,608.03,0.11,550,5.6,0.5431940950888624,Poor
28,Other,PhD,Employed,6217.55,3442.38,568804.81,No,0.0,0.0,0.0,841,7.62,0.5536553787263472,Good
66,Female,Master,Employed,1668.84,1176.6,62738.43,No,0.0,0.0,0.0,458,3.13,0.7050406270223628,Poor
21,Male,Bachelor,Employed,2977.2,1462.15,43833.56,No,0.0,0.0,0.0,713,1.23,0.4911158135160554,Average
37,Female,High School,Employed,2491.46,1538.77,194595.0,Yes,73143.87,6343.07,2.55,507,6.51,0.6176177823444887,Poor
37,Female,Bachelor,Self-employed,3746.43,2641.96,27946.51,No,0.0,0.0,0.0,667,0.62,0.7051940113654867,Average
55,Male,High School,Student,794.82,421.1,27960.9,Yes,199032.77,3563.93,4.48,619,2.93,0.5298054905513198,Average
50,Female,Bachelor,Employed,3824.37,2537.55,178646.94,Yes,92695.58,3084.58,0.81,830,3.89,0.6635210505259691,Average
50,Female,Master,Self-employed,3782.96,1760.75,397503.51,Yes,276880.54,2899.5,0.77,536,8.76,0.465442404889293,Poor
65,Male,Master,Employed,1324.28,930.95,96680.2,Yes,38090.1,409.36,0.31,538,6.08,0.7029857734013956,Poor
31,Female,Other,Student,6211.68,2196.16,221898.37,No,0.0,0.0,0.0,816,2.98,0.3535533060299307,Good
51,Other,High School,Unemployed,3020.67,1917.9,85625.87,Yes,158406.79,2109.57,0.7,515,2.36,0.6349253642403838,Poor
44,Female,Bachelor,Employed,3761.68,1412.97,276694.88,No,0.0,0.0,0.0,634,6.13,0.3756220624827205,Average
65,Male,PhD,Employed,3882.35,2980.3,352005.85,Yes,108027.7,4667.57,1.2,706,7.56,0.7676536118587969,Average
67,Male,High School,Employed,4345.41,2541.41,203593.46,Yes,15407.95,1459.51,0.34,598,3.9,0.5848493007564304,Poor
60,Male,Bachelor,Employed,6489.1,3904.02,371859.21,Yes,15790.15,157.97,0.02,768,4.78,0.6016273443158527,Average
36,Female,High School,Employed,3878.12,2218.28,366291.52,Yes,269368.37,8165.79,2.11,593,7.87,0.5719988035439852,Poor
23,Female,Bachelor,Employed,6353.28,2300.72,623019.21,Yes,471360.96,4417.93,0.7,596,8.17,0.3621310567140123,Poor
59,Female,Bachelor,Employed,3119.36,2363.42,95937.8,Yes,351913.69,9212.16,2.95,587,2.56,0.7576618280672959,Poor
63,Female,High School,Employed,4882.43,3384.72,164302.42,Yes,78986.18,1149.19,0.24,706,2.8,0.6932449620373461,Average
60,Female,Bachelor,Self-employed,6949.27,4463.8,44810.29,Yes,75603.65,1529.38,0.22,805,0.54,0.64234085019002,Average
20,Male,High School,Unemployed,6023.6,4664.92,540251.97,Yes,99075.15,3169.5,0.53,400,7.47,0.7744405338999933,Poor
65,Male,Bachelor,Employed,5393.85,3135.4,300218.5,No,0.0,0.0,0.0,750,4.64,0.5812916562381231,Good
68,Male,Master,Employed,1601.88,1066.27,150893.47,No,0.0,0.0,0.0,620,7.85,0.665636626963318,Average
67,Female,Bachelor,Employed,5422.95,2199.83,516764.52,Yes,234299.88,7709.57,1.42,786,7.94,0.4056519053282807,Average
48,Female,High School,Employed,4185.43,1480.72,458138.52,Yes,103523.9,1884.72,0.45,351,9.12,0.3537796594376204,Poor
60,Female,High School,Unemployed,500.0,364.21,40628.98,No,0.0,0.0,0.0,699,6.77,0.72842,Average
